date,city,diff
2007-06-01,澎湖縣,18.0
2007-07-01,澎湖縣,65.0
2007-08-01,澎湖縣,21.0
2007-09-01,澎湖縣,-6.0
2007-10-01,澎湖縣,17.0
2007-11-01,澎湖縣,65.0
2007-12-01,澎湖縣,151.0
2008-01-01,澎湖縣,33.0
2008-02-01,澎湖縣,-39.0
2008-03-01,澎湖縣,-21.0
2008-04-01,澎湖縣,52.0
2008-05-01,澎湖縣,43.0
2008-06-01,澎湖縣,144.0
2008-07-01,澎湖縣,167.0
2008-08-01,澎湖縣,138.0
2008-09-01,澎湖縣,77.0
2008-10-01,澎湖縣,120.0
2008-11-01,澎湖縣,77.0
2008-12-01,澎湖縣,127.0
2009-01-01,澎湖縣,138.0
2009-02-01,澎湖縣,255.0
2009-03-01,澎湖縣,272.0
2009-04-01,澎湖縣,286.0
2009-05-01,澎湖縣,317.0
2009-06-01,澎湖縣,310.0
2009-07-01,澎湖縣,270.0
2009-08-01,澎湖縣,136.0
2009-09-01,澎湖縣,153.0
2009-10-01,澎湖縣,306.0
2009-11-01,澎湖縣,191.0
2009-12-01,澎湖縣,268.0
2010-01-01,澎湖縣,177.0
2010-02-01,澎湖縣,39.0
2010-03-01,澎湖縣,33.0
2010-04-01,澎湖縣,-4.0
2010-05-01,澎湖縣,12.0
2010-06-01,澎湖縣,-79.0
2010-07-01,澎湖縣,48.0
2010-08-01,澎湖縣,54.0
2010-09-01,澎湖縣,-2.0
2010-10-01,澎湖縣,223.0
2010-11-01,澎湖縣,86.0
2010-12-01,澎湖縣,121.0
2011-01-01,澎湖縣,8.0
2011-02-01,澎湖縣,-72.0
2011-03-01,澎湖縣,-65.0
2011-04-01,澎湖縣,-113.0
2011-05-01,澎湖縣,-48.0
2011-06-01,澎湖縣,-31.0
2011-07-01,澎湖縣,61.0
2011-08-01,澎湖縣,-16.0
2011-09-01,澎湖縣,137.0
2011-10-01,澎湖縣,228.0
2011-11-01,澎湖縣,84.0
2011-12-01,澎湖縣,66.0
2012-01-01,澎湖縣,91.0
2012-02-01,澎湖縣,20.0
2012-03-01,澎湖縣,184.0
2012-04-01,澎湖縣,160.0
2012-05-01,澎湖縣,27.0
2012-06-01,澎湖縣,85.0
2012-07-01,澎湖縣,223.0
2012-08-01,澎湖縣,70.0
2012-09-01,澎湖縣,87.0
2012-10-01,澎湖縣,508.0
2012-11-01,澎湖縣,133.0
2012-12-01,澎湖縣,98.0
2013-01-01,澎湖縣,84.0
2013-02-01,澎湖縣,-8.0
2013-03-01,澎湖縣,113.0
2013-04-01,澎湖縣,85.0
2013-05-01,澎湖縣,124.0
2013-06-01,澎湖縣,35.0
2013-07-01,澎湖縣,111.0
2013-08-01,澎湖縣,75.0
2013-09-01,澎湖縣,54.0
2013-10-01,澎湖縣,574.0
2013-11-01,澎湖縣,143.0
2013-12-01,澎湖縣,167.0
2014-01-01,澎湖縣,185.0
2014-02-01,澎湖縣,24.0
2014-03-01,澎湖縣,203.0
2014-04-01,澎湖縣,182.0
2014-05-01,澎湖縣,162.0
2014-06-01,澎湖縣,-44.0
2014-07-01,澎湖縣,64.0
2014-08-01,澎湖縣,-66.0
2014-09-01,澎湖縣,372.0
2014-10-01,澎湖縣,66.0
2014-11-01,澎湖縣,88.0
2014-12-01,澎湖縣,122.0
2015-01-01,澎湖縣,45.0
2015-02-01,澎湖縣,47.0
2015-03-01,澎湖縣,6.0
2015-04-01,澎湖縣,-14.0
2015-05-01,澎湖縣,-4.0
2015-06-01,澎湖縣,-85.0
2015-07-01,澎湖縣,24.0
2015-08-01,澎湖縣,-43.0
2015-09-01,澎湖縣,470.0
2015-10-01,澎湖縣,75.0
2015-11-01,澎湖縣,38.0
2015-12-01,澎湖縣,-13.0
2016-01-01,澎湖縣,51.0
2016-02-01,澎湖縣,-19.0
2016-03-01,澎湖縣,-4.0
2016-04-01,澎湖縣,37.0
2016-05-01,澎湖縣,27.0
2016-06-01,澎湖縣,-67.0
2016-07-01,澎湖縣,28.0
2016-08-01,澎湖縣,49.0
2016-09-01,澎湖縣,474.0
2016-10-01,澎湖縣,112.0
2016-11-01,澎湖縣,112.0
2016-12-01,澎湖縣,159.0
2017-01-01,澎湖縣,40.0
2017-02-01,澎湖縣,-22.0
2017-03-01,澎湖縣,62.0
2017-04-01,澎湖縣,42.0
2017-05-01,澎湖縣,49.0
2017-06-01,澎湖縣,-28.0
2017-07-01,澎湖縣,13.0
2017-08-01,澎湖縣,-7.0
2017-09-01,澎湖縣,431.0
2017-10-01,澎湖縣,113.0
2017-11-01,澎湖縣,49.0
2017-12-01,澎湖縣,68.0
2018-01-01,澎湖縣,32.0
2018-02-01,澎湖縣,-18.0
2018-03-01,澎湖縣,-1.0
2018-04-01,澎湖縣,35.0
2018-05-01,澎湖縣,-14.0
2018-06-01,澎湖縣,-94.0
2018-07-01,澎湖縣,28.0
2018-08-01,澎湖縣,-65.0
2018-09-01,澎湖縣,416.0
2018-10-01,澎湖縣,8.0
2018-11-01,澎湖縣,41.0
2018-12-01,澎湖縣,-1.0
2019-01-01,澎湖縣,71.0
2019-02-01,澎湖縣,22.0
2019-03-01,澎湖縣,41.0
2019-04-01,澎湖縣,109.0
2019-05-01,澎湖縣,68.0
2019-06-01,澎湖縣,-75.0
2019-07-01,澎湖縣,32.0
2019-08-01,澎湖縣,3.0
2007-04-01,桃園市,1666.0
2007-05-01,桃園市,2300.0
2007-06-01,桃園市,2039.0
2007-07-01,桃園市,2419.0
2007-08-01,桃園市,2950.0
2007-09-01,桃園市,2073.0
2007-10-01,桃園市,1850.0
2007-11-01,桃園市,2090.0
2007-12-01,桃園市,2060.0
2008-01-01,桃園市,2077.0
2008-02-01,桃園市,1546.0
2008-03-01,桃園市,1423.0
2008-04-01,桃園市,1864.0
2008-05-01,桃園市,1878.0
2008-06-01,桃園市,1825.0
2008-07-01,桃園市,2423.0
2008-08-01,桃園市,2125.0
2008-09-01,桃園市,2192.0
2008-10-01,桃園市,1916.0
2008-11-01,桃園市,2279.0
2008-12-01,桃園市,2170.0
2009-01-01,桃園市,1650.0
2009-02-01,桃園市,1489.0
2009-03-01,桃園市,1721.0
2009-04-01,桃園市,651.0
2009-05-01,桃園市,1116.0
2009-06-01,桃園市,1725.0
2009-07-01,桃園市,1536.0
2009-08-01,桃園市,1784.0
2009-09-01,桃園市,2277.0
2009-10-01,桃園市,2123.0
2009-11-01,桃園市,2139.0
2009-12-01,桃園市,1885.0
2010-01-01,桃園市,1256.0
2010-02-01,桃園市,1326.0
2010-03-01,桃園市,1597.0
2010-04-01,桃園市,2248.0
2010-05-01,桃園市,5708.0
2010-06-01,桃園市,26130.0
2010-07-01,桃園市,-10834.0
2010-08-01,桃園市,-3008.0
2010-09-01,桃園市,-887.0
2010-10-01,桃園市,-781.0
2010-11-01,桃園市,-82.0
2010-12-01,桃園市,605.0
2011-01-01,桃園市,364.0
2011-02-01,桃園市,56.0
2011-03-01,桃園市,445.0
2011-04-01,桃園市,693.0
2011-05-01,桃園市,789.0
2011-06-01,桃園市,1388.0
2011-07-01,桃園市,1741.0
2011-08-01,桃園市,1309.0
2011-09-01,桃園市,1323.0
2011-10-01,桃園市,819.0
2011-11-01,桃園市,1187.0
2011-12-01,桃園市,1131.0
2012-01-01,桃園市,911.0
2012-02-01,桃園市,796.0
2012-03-01,桃園市,921.0
2012-04-01,桃園市,1329.0
2012-05-01,桃園市,1401.0
2012-06-01,桃園市,1440.0
2012-07-01,桃園市,1574.0
2012-08-01,桃園市,2423.0
2012-09-01,桃園市,1616.0
2012-10-01,桃園市,1381.0
2012-11-01,桃園市,1531.0
2012-12-01,桃園市,1533.0
2013-01-01,桃園市,1676.0
2013-02-01,桃園市,1011.0
2013-03-01,桃園市,786.0
2013-04-01,桃園市,747.0
2013-05-01,桃園市,1171.0
2013-06-01,桃園市,1156.0
2013-07-01,桃園市,1439.0
2013-08-01,桃園市,1410.0
2013-09-01,桃園市,1072.0
2013-10-01,桃園市,915.0
2013-11-01,桃園市,1124.0
2013-12-01,桃園市,1355.0
2014-01-01,桃園市,834.0
2014-02-01,桃園市,452.0
2014-03-01,桃園市,502.0
2014-04-01,桃園市,736.0
2014-05-01,桃園市,1287.0
2014-06-01,桃園市,1175.0
2014-07-01,桃園市,1591.0
2014-08-01,桃園市,1929.0
2014-09-01,桃園市,1731.0
2014-10-01,桃園市,999.0
2014-11-01,桃園市,1014.0
2014-12-01,桃園市,2055.0
2015-01-01,桃園市,3173.0
2015-02-01,桃園市,4465.0
2015-03-01,桃園市,6770.0
2015-04-01,桃園市,5193.0
2015-05-01,桃園市,4236.0
2015-06-01,桃園市,3916.0
2015-07-01,桃園市,3472.0
2015-08-01,桃園市,3424.0
2015-09-01,桃園市,3455.0
2015-10-01,桃園市,3151.0
2015-11-01,桃園市,2930.0
2015-12-01,桃園市,3267.0
2016-01-01,桃園市,3006.0
2016-02-01,桃園市,2362.0
2016-03-01,桃園市,3024.0
2016-04-01,桃園市,2816.0
2016-05-01,桃園市,3850.0
2016-06-01,桃園市,3501.0
2016-07-01,桃園市,4255.0
2016-08-01,桃園市,4260.0
2016-09-01,桃園市,3848.0
2016-10-01,桃園市,3690.0
2016-11-01,桃園市,3652.0
2016-12-01,桃園市,3719.0
2017-01-01,桃園市,2922.0
2017-02-01,桃園市,2836.0
2017-03-01,桃園市,3478.0
2017-04-01,桃園市,3036.0
2017-05-01,桃園市,3693.0
2017-06-01,桃園市,3888.0
2017-07-01,桃園市,3511.0
2017-08-01,桃園市,3768.0
2017-09-01,桃園市,3563.0
2017-10-01,桃園市,3012.0
2017-11-01,桃園市,3185.0
2017-12-01,桃園市,3362.0
2018-01-01,桃園市,3017.0
2018-02-01,桃園市,2064.0
2018-03-01,桃園市,3251.0
2018-04-01,桃園市,2481.0
2018-05-01,桃園市,3204.0
2018-06-01,桃園市,2790.0
2018-07-01,桃園市,3211.0
2018-08-01,桃園市,3092.0
2018-09-01,桃園市,2252.0
2018-10-01,桃園市,2236.0
2018-11-01,桃園市,2161.0
2018-12-01,桃園市,3096.0
2019-01-01,桃園市,2861.0
2019-02-01,桃園市,1888.0
2019-03-01,桃園市,2497.0
2019-04-01,桃園市,2535.0
2019-05-01,桃園市,1970.0
2019-06-01,桃園市,2382.0
2019-07-01,桃園市,2938.0
2019-08-01,桃園市,2385.0
2007-04-01,新竹縣,685.0
2007-05-01,新竹縣,695.0
2007-06-01,新竹縣,691.0
2007-07-01,新竹縣,904.0
2007-08-01,新竹縣,1097.0
2007-09-01,新竹縣,819.0
2007-10-01,新竹縣,555.0
2007-11-01,新竹縣,571.0
2007-12-01,新竹縣,470.0
2008-01-01,新竹縣,601.0
2008-02-01,新竹縣,358.0
2008-03-01,新竹縣,465.0
2008-04-01,新竹縣,730.0
2008-05-01,新竹縣,802.0
2008-06-01,新竹縣,595.0
2008-07-01,新竹縣,653.0
2008-08-01,新竹縣,570.0
2008-09-01,新竹縣,717.0
2008-10-01,新竹縣,700.0
2008-11-01,新竹縣,613.0
2008-12-01,新竹縣,648.0
2009-01-01,新竹縣,382.0
2009-02-01,新竹縣,514.0
2009-03-01,新竹縣,599.0
2009-04-01,新竹縣,414.0
2009-05-01,新竹縣,673.0
2009-06-01,新竹縣,691.0
2009-07-01,新竹縣,783.0
2009-08-01,新竹縣,828.0
2009-09-01,新竹縣,726.0
2009-10-01,新竹縣,570.0
2009-11-01,新竹縣,605.0
2009-12-01,新竹縣,824.0
2010-01-01,新竹縣,406.0
2010-02-01,新竹縣,320.0
2010-03-01,新竹縣,244.0
2010-04-01,新竹縣,295.0
2010-05-01,新竹縣,-292.0
2010-06-01,新竹縣,-2053.0
2010-07-01,新竹縣,1072.0
2010-08-01,新竹縣,770.0
2010-09-01,新竹縣,453.0
2010-10-01,新竹縣,256.0
2010-11-01,新竹縣,188.0
2010-12-01,新竹縣,474.0
2011-01-01,新竹縣,205.0
2011-02-01,新竹縣,293.0
2011-03-01,新竹縣,325.0
2011-04-01,新竹縣,390.0
2011-05-01,新竹縣,500.0
2011-06-01,新竹縣,316.0
2011-07-01,新竹縣,575.0
2011-08-01,新竹縣,524.0
2011-09-01,新竹縣,507.0
2011-10-01,新竹縣,464.0
2011-11-01,新竹縣,195.0
2011-12-01,新竹縣,332.0
2012-01-01,新竹縣,212.0
2012-02-01,新竹縣,518.0
2012-03-01,新竹縣,460.0
2012-04-01,新竹縣,350.0
2012-05-01,新竹縣,523.0
2012-06-01,新竹縣,530.0
2012-07-01,新竹縣,542.0
2012-08-01,新竹縣,802.0
2012-09-01,新竹縣,798.0
2012-10-01,新竹縣,479.0
2012-11-01,新竹縣,478.0
2012-12-01,新竹縣,660.0
2013-01-01,新竹縣,566.0
2013-02-01,新竹縣,361.0
2013-03-01,新竹縣,407.0
2013-04-01,新竹縣,498.0
2013-05-01,新竹縣,613.0
2013-06-01,新竹縣,482.0
2013-07-01,新竹縣,689.0
2013-08-01,新竹縣,767.0
2013-09-01,新竹縣,799.0
2013-10-01,新竹縣,379.0
2013-11-01,新竹縣,450.0
2013-12-01,新竹縣,482.0
2014-01-01,新竹縣,396.0
2014-02-01,新竹縣,421.0
2014-03-01,新竹縣,420.0
2014-04-01,新竹縣,751.0
2014-05-01,新竹縣,887.0
2014-06-01,新竹縣,490.0
2014-07-01,新竹縣,642.0
2014-08-01,新竹縣,814.0
2014-09-01,新竹縣,804.0
2014-10-01,新竹縣,428.0
2014-11-01,新竹縣,415.0
2014-12-01,新竹縣,676.0
2015-01-01,新竹縣,277.0
2015-02-01,新竹縣,71.0
2015-03-01,新竹縣,93.0
2015-04-01,新竹縣,82.0
2015-05-01,新竹縣,559.0
2015-06-01,新竹縣,461.0
2015-07-01,新竹縣,447.0
2015-08-01,新竹縣,573.0
2015-09-01,新竹縣,412.0
2015-10-01,新竹縣,473.0
2015-11-01,新竹縣,449.0
2015-12-01,新竹縣,515.0
2016-01-01,新竹縣,471.0
2016-02-01,新竹縣,308.0
2016-03-01,新竹縣,362.0
2016-04-01,新竹縣,417.0
2016-05-01,新竹縣,598.0
2016-06-01,新竹縣,426.0
2016-07-01,新竹縣,580.0
2016-08-01,新竹縣,470.0
2016-09-01,新竹縣,598.0
2016-10-01,新竹縣,400.0
2016-11-01,新竹縣,262.0
2016-12-01,新竹縣,547.0
2017-01-01,新竹縣,313.0
2017-02-01,新竹縣,296.0
2017-03-01,新竹縣,328.0
2017-04-01,新竹縣,242.0
2017-05-01,新竹縣,458.0
2017-06-01,新竹縣,462.0
2017-07-01,新竹縣,490.0
2017-08-01,新竹縣,551.0
2017-09-01,新竹縣,580.0
2017-10-01,新竹縣,246.0
2017-11-01,新竹縣,369.0
2017-12-01,新竹縣,353.0
2018-01-01,新竹縣,165.0
2018-02-01,新竹縣,154.0
2018-03-01,新竹縣,389.0
2018-04-01,新竹縣,373.0
2018-05-01,新竹縣,728.0
2018-06-01,新竹縣,563.0
2018-07-01,新竹縣,533.0
2018-08-01,新竹縣,530.0
2018-09-01,新竹縣,452.0
2018-10-01,新竹縣,251.0
2018-11-01,新竹縣,315.0
2018-12-01,新竹縣,388.0
2019-01-01,新竹縣,339.0
2019-02-01,新竹縣,292.0
2019-03-01,新竹縣,379.0
2019-04-01,新竹縣,487.0
2019-05-01,新竹縣,810.0
2019-06-01,新竹縣,417.0
2019-07-01,新竹縣,985.0
2019-08-01,新竹縣,1087.0
2007-04-01,新竹市,141.0
2007-05-01,新竹市,337.0
2007-06-01,新竹市,244.0
2007-07-01,新竹市,-1.0
2007-08-01,新竹市,291.0
2007-09-01,新竹市,304.0
2007-10-01,新竹市,455.0
2007-11-01,新竹市,507.0
2007-12-01,新竹市,496.0
2008-01-01,新竹市,564.0
2008-02-01,新竹市,358.0
2008-03-01,新竹市,473.0
2008-04-01,新竹市,678.0
2008-05-01,新竹市,717.0
2008-06-01,新竹市,543.0
2008-07-01,新竹市,327.0
2008-08-01,新竹市,577.0
2008-09-01,新竹市,366.0
2008-10-01,新竹市,471.0
2008-11-01,新竹市,614.0
2008-12-01,新竹市,648.0
2009-01-01,新竹市,560.0
2009-02-01,新竹市,540.0
2009-03-01,新竹市,848.0
2009-04-01,新竹市,441.0
2009-05-01,新竹市,287.0
2009-06-01,新竹市,419.0
2009-07-01,新竹市,403.0
2009-08-01,新竹市,496.0
2009-09-01,新竹市,546.0
2009-10-01,新竹市,488.0
2009-11-01,新竹市,551.0
2009-12-01,新竹市,637.0
2010-01-01,新竹市,394.0
2010-02-01,新竹市,252.0
2010-03-01,新竹市,617.0
2010-04-01,新竹市,467.0
2010-05-01,新竹市,67.0
2010-06-01,新竹市,-491.0
2010-07-01,新竹市,589.0
2010-08-01,新竹市,522.0
2010-09-01,新竹市,319.0
2010-10-01,新竹市,359.0
2010-11-01,新竹市,322.0
2010-12-01,新竹市,340.0
2011-01-01,新竹市,213.0
2011-02-01,新竹市,240.0
2011-03-01,新竹市,394.0
2011-04-01,新竹市,235.0
2011-05-01,新竹市,536.0
2011-06-01,新竹市,373.0
2011-07-01,新竹市,219.0
2011-08-01,新竹市,412.0
2011-09-01,新竹市,568.0
2011-10-01,新竹市,393.0
2011-11-01,新竹市,457.0
2011-12-01,新竹市,668.0
2012-01-01,新竹市,290.0
2012-02-01,新竹市,246.0
2012-03-01,新竹市,453.0
2012-04-01,新竹市,391.0
2012-05-01,新竹市,581.0
2012-06-01,新竹市,541.0
2012-07-01,新竹市,329.0
2012-08-01,新竹市,435.0
2012-09-01,新竹市,374.0
2012-10-01,新竹市,407.0
2012-11-01,新竹市,434.0
2012-12-01,新竹市,538.0
2013-01-01,新竹市,379.0
2013-02-01,新竹市,252.0
2013-03-01,新竹市,443.0
2013-04-01,新竹市,319.0
2013-05-01,新竹市,392.0
2013-06-01,新竹市,194.0
2013-07-01,新竹市,87.0
2013-08-01,新竹市,128.0
2013-09-01,新竹市,296.0
2013-10-01,新竹市,289.0
2013-11-01,新竹市,230.0
2013-12-01,新竹市,403.0
2014-01-01,新竹市,351.0
2014-02-01,新竹市,184.0
2014-03-01,新竹市,194.0
2014-04-01,新竹市,208.0
2014-05-01,新竹市,234.0
2014-06-01,新竹市,387.0
2014-07-01,新竹市,254.0
2014-08-01,新竹市,349.0
2014-09-01,新竹市,385.0
2014-10-01,新竹市,307.0
2014-11-01,新竹市,265.0
2014-12-01,新竹市,387.0
2015-01-01,新竹市,271.0
2015-02-01,新竹市,107.0
2015-03-01,新竹市,90.0
2015-04-01,新竹市,103.0
2015-05-01,新竹市,133.0
2015-06-01,新竹市,168.0
2015-07-01,新竹市,106.0
2015-08-01,新竹市,125.0
2015-09-01,新竹市,257.0
2015-10-01,新竹市,233.0
2015-11-01,新竹市,193.0
2015-12-01,新竹市,286.0
2016-01-01,新竹市,198.0
2016-02-01,新竹市,21.0
2016-03-01,新竹市,213.0
2016-04-01,新竹市,182.0
2016-05-01,新竹市,281.0
2016-06-01,新竹市,283.0
2016-07-01,新竹市,250.0
2016-08-01,新竹市,317.0
2016-09-01,新竹市,415.0
2016-10-01,新竹市,270.0
2016-11-01,新竹市,387.0
2016-12-01,新竹市,460.0
2017-01-01,新竹市,416.0
2017-02-01,新竹市,265.0
2017-03-01,新竹市,304.0
2017-04-01,新竹市,202.0
2017-05-01,新竹市,339.0
2017-06-01,新竹市,436.0
2017-07-01,新竹市,136.0
2017-08-01,新竹市,312.0
2017-09-01,新竹市,351.0
2017-10-01,新竹市,311.0
2017-11-01,新竹市,308.0
2017-12-01,新竹市,415.0
2018-01-01,新竹市,507.0
2018-02-01,新竹市,178.0
2018-03-01,新竹市,498.0
2018-04-01,新竹市,255.0
2018-05-01,新竹市,468.0
2018-06-01,新竹市,313.0
2018-07-01,新竹市,230.0
2018-08-01,新竹市,388.0
2018-09-01,新竹市,437.0
2018-10-01,新竹市,369.0
2018-11-01,新竹市,332.0
2018-12-01,新竹市,528.0
2019-01-01,新竹市,355.0
2019-02-01,新竹市,220.0
2019-03-01,新竹市,357.0
2019-04-01,新竹市,134.0
2019-05-01,新竹市,380.0
2019-06-01,新竹市,278.0
2019-07-01,新竹市,125.0
2019-08-01,新竹市,297.0
2007-04-01,新北市,1649.0
2007-05-01,新北市,3324.0
2007-06-01,新北市,2718.0
2007-07-01,新北市,2965.0
2007-08-01,新北市,3644.0
2007-09-01,新北市,3660.0
2007-10-01,新北市,2914.0
2007-11-01,新北市,2527.0
2007-12-01,新北市,3086.0
2008-01-01,新北市,2560.0
2008-02-01,新北市,2395.0
2008-03-01,新北市,1999.0
2008-04-01,新北市,1411.0
2008-05-01,新北市,2495.0
2008-06-01,新北市,2168.0
2008-07-01,新北市,3741.0
2008-08-01,新北市,3417.0
2008-09-01,新北市,3622.0
2008-10-01,新北市,3341.0
2008-11-01,新北市,4204.0
2008-12-01,新北市,4362.0
2009-01-01,新北市,3347.0
2009-02-01,新北市,3328.0
2009-03-01,新北市,3385.0
2009-04-01,新北市,1555.0
2009-05-01,新北市,2209.0
2009-06-01,新北市,1938.0
2009-07-01,新北市,3688.0
2009-08-01,新北市,4660.0
2009-09-01,新北市,4800.0
2009-10-01,新北市,3738.0
2009-11-01,新北市,3501.0
2009-12-01,新北市,3774.0
2010-01-01,新北市,2417.0
2010-02-01,新北市,2212.0
2010-03-01,新北市,3757.0
2010-04-01,新北市,2715.0
2010-05-01,新北市,753.0
2010-06-01,新北市,-4764.0
2010-07-01,新北市,8306.0
2010-08-01,新北市,3567.0
2010-09-01,新北市,-13.0
2010-10-01,新北市,1137.0
2010-11-01,新北市,2576.0
2010-12-01,新北市,1051.0
2011-01-01,新北市,54.0
2011-02-01,新北市,467.0
2011-03-01,新北市,342.0
2011-04-01,新北市,1969.0
2011-05-01,新北市,1760.0
2011-06-01,新北市,1786.0
2011-07-01,新北市,2372.0
2011-08-01,新北市,2515.0
2011-09-01,新北市,1454.0
2011-10-01,新北市,1747.0
2011-11-01,新北市,1762.0
2011-12-01,新北市,2856.0
2012-01-01,新北市,1494.0
2012-02-01,新北市,1652.0
2012-03-01,新北市,1164.0
2012-04-01,新北市,819.0
2012-05-01,新北市,2389.0
2012-06-01,新北市,2219.0
2012-07-01,新北市,2230.0
2012-08-01,新北市,2220.0
2012-09-01,新北市,2423.0
2012-10-01,新北市,2011.0
2012-11-01,新北市,2077.0
2012-12-01,新北市,2156.0
2013-01-01,新北市,1934.0
2013-02-01,新北市,963.0
2013-03-01,新北市,680.0
2013-04-01,新北市,539.0
2013-05-01,新北市,1534.0
2013-06-01,新北市,834.0
2013-07-01,新北市,1819.0
2013-08-01,新北市,2157.0
2013-09-01,新北市,1616.0
2013-10-01,新北市,954.0
2013-11-01,新北市,1523.0
2013-12-01,新北市,1071.0
2014-01-01,新北市,848.0
2014-02-01,新北市,65.0
2014-03-01,新北市,-452.0
2014-04-01,新北市,-485.0
2014-05-01,新北市,1090.0
2014-06-01,新北市,733.0
2014-07-01,新北市,1237.0
2014-08-01,新北市,1890.0
2014-09-01,新北市,1519.0
2014-10-01,新北市,1546.0
2014-11-01,新北市,1050.0
2014-12-01,新北市,2848.0
2015-01-01,新北市,753.0
2015-02-01,新北市,-152.0
2015-03-01,新北市,-1770.0
2015-04-01,新北市,-761.0
2015-05-01,新北市,1038.0
2015-06-01,新北市,126.0
2015-07-01,新北市,19.0
2015-08-01,新北市,462.0
2015-09-01,新北市,950.0
2015-10-01,新北市,1438.0
2015-11-01,新北市,934.0
2015-12-01,新北市,789.0
2016-01-01,新北市,606.0
2016-02-01,新北市,410.0
2016-03-01,新北市,-870.0
2016-04-01,新北市,210.0
2016-05-01,新北市,1003.0
2016-06-01,新北市,201.0
2016-07-01,新北市,1451.0
2016-08-01,新北市,623.0
2016-09-01,新北市,633.0
2016-10-01,新北市,1402.0
2016-11-01,新北市,1592.0
2016-12-01,新北市,1303.0
2017-01-01,新北市,755.0
2017-02-01,新北市,354.0
2017-03-01,新北市,97.0
2017-04-01,新北市,453.0
2017-05-01,新北市,1401.0
2017-06-01,新北市,166.0
2017-07-01,新北市,1617.0
2017-08-01,新北市,669.0
2017-09-01,新北市,255.0
2017-10-01,新北市,723.0
2017-11-01,新北市,593.0
2017-12-01,新北市,398.0
2018-01-01,新北市,-341.0
2018-02-01,新北市,153.0
2018-03-01,新北市,-119.0
2018-04-01,新北市,-467.0
2018-05-01,新北市,996.0
2018-06-01,新北市,609.0
2018-07-01,新北市,1386.0
2018-08-01,新北市,1305.0
2018-09-01,新北市,1200.0
2018-10-01,新北市,880.0
2018-11-01,新北市,1581.0
2018-12-01,新北市,1845.0
2019-01-01,新北市,1472.0
2019-02-01,新北市,1169.0
2019-03-01,新北市,525.0
2019-04-01,新北市,1281.0
2019-05-01,新北市,3133.0
2019-06-01,新北市,1301.0
2019-07-01,新北市,3216.0
2019-08-01,新北市,2843.0
2007-04-01,彰化縣,-111.0
2007-05-01,彰化縣,-486.0
2007-06-01,彰化縣,-239.0
2007-07-01,彰化縣,32.0
2007-08-01,彰化縣,-96.0
2007-09-01,彰化縣,-213.0
2007-10-01,彰化縣,89.0
2007-11-01,彰化縣,215.0
2007-12-01,彰化縣,341.0
2008-01-01,彰化縣,-43.0
2008-02-01,彰化縣,142.0
2008-03-01,彰化縣,-200.0
2008-04-01,彰化縣,-584.0
2008-05-01,彰化縣,-405.0
2008-06-01,彰化縣,-261.0
2008-07-01,彰化縣,-266.0
2008-08-01,彰化縣,-95.0
2008-09-01,彰化縣,-215.0
2008-10-01,彰化縣,184.0
2008-11-01,彰化縣,337.0
2008-12-01,彰化縣,-13.0
2009-01-01,彰化縣,208.0
2009-02-01,彰化縣,-168.0
2009-03-01,彰化縣,6.0
2009-04-01,彰化縣,-548.0
2009-05-01,彰化縣,-194.0
2009-06-01,彰化縣,-74.0
2009-07-01,彰化縣,-134.0
2009-08-01,彰化縣,-270.0
2009-09-01,彰化縣,-232.0
2009-10-01,彰化縣,442.0
2009-11-01,彰化縣,402.0
2009-12-01,彰化縣,94.0
2010-01-01,彰化縣,24.0
2010-02-01,彰化縣,-136.0
2010-03-01,彰化縣,-654.0
2010-04-01,彰化縣,-513.0
2010-05-01,彰化縣,-790.0
2010-06-01,彰化縣,-1472.0
2010-07-01,彰化縣,-250.0
2010-08-01,彰化縣,-350.0
2010-09-01,彰化縣,-483.0
2010-10-01,彰化縣,-343.0
2010-11-01,彰化縣,-35.0
2010-12-01,彰化縣,-179.0
2011-01-01,彰化縣,-497.0
2011-02-01,彰化縣,-366.0
2011-03-01,彰化縣,-679.0
2011-04-01,彰化縣,-501.0
2011-05-01,彰化縣,-568.0
2011-06-01,彰化縣,-459.0
2011-07-01,彰化縣,-119.0
2011-08-01,彰化縣,-356.0
2011-09-01,彰化縣,-549.0
2011-10-01,彰化縣,-138.0
2011-11-01,彰化縣,8.0
2011-12-01,彰化縣,-23.0
2012-01-01,彰化縣,-285.0
2012-02-01,彰化縣,-561.0
2012-03-01,彰化縣,-687.0
2012-04-01,彰化縣,-453.0
2012-05-01,彰化縣,-464.0
2012-06-01,彰化縣,29.0
2012-07-01,彰化縣,-395.0
2012-08-01,彰化縣,-489.0
2012-09-01,彰化縣,-288.0
2012-10-01,彰化縣,160.0
2012-11-01,彰化縣,86.0
2012-12-01,彰化縣,176.0
2013-01-01,彰化縣,-144.0
2013-02-01,彰化縣,-175.0
2013-03-01,彰化縣,-275.0
2013-04-01,彰化縣,-361.0
2013-05-01,彰化縣,-627.0
2013-06-01,彰化縣,-318.0
2013-07-01,彰化縣,-302.0
2013-08-01,彰化縣,-499.0
2013-09-01,彰化縣,-507.0
2013-10-01,彰化縣,-240.0
2013-11-01,彰化縣,-260.0
2013-12-01,彰化縣,-147.0
2014-01-01,彰化縣,-355.0
2014-02-01,彰化縣,-283.0
2014-03-01,彰化縣,-464.0
2014-04-01,彰化縣,-478.0
